id	title	description	link	image_link	brand	price	availability	item_group_id	google_product_category	product_type	color	material	size	condition	gender	age_group	sale_price	sale_price_effective_date	additional_image_link	custom_label_0
160_47	Torebka La Sfida	Mała torebka z miękkiej skóry naturalnej w stylu motocyklowym. Liczne ćwieki i metalowe detale nadają jej rockowy charakter. Kompaktowy rozmiar idealny na najważniejsze rzeczy.	https://www.italy-shop.eu/Torebka-La-Sfida-p160	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2223%5D_1200.jpg	Leather Country	529.00 PLN	in_stock	160	3032	Torebki	Beżowy			new	female	adult			https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B916%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B919%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2224%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2225%5D_1200.jpg	other
160_49	Torebka La Sfida	Mała torebka z miękkiej skóry naturalnej w stylu motocyklowym. Liczne ćwieki i metalowe detale nadają jej rockowy charakter. Kompaktowy rozmiar idealny na najważniejsze rzeczy.	https://www.italy-shop.eu/Torebka-La-Sfida-p160	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2223%5D_1200.jpg	Leather Country	529.00 PLN	in_stock	160	3032	Torebki	Czerwony			new	female	adult			https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B916%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B919%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2224%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2225%5D_1200.jpg	other
160_58	Torebka La Sfida	Mała torebka z miękkiej skóry naturalnej w stylu motocyklowym. Liczne ćwieki i metalowe detale nadają jej rockowy charakter. Kompaktowy rozmiar idealny na najważniejsze rzeczy.	https://www.italy-shop.eu/Torebka-La-Sfida-p160	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2223%5D_1200.jpg	Leather Country	529.00 PLN	in_stock	160	3032	Torebki	Szary			new	female	adult			https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B916%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B918%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-La-Sfida_%5B919%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2224%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-La-Sfida_%5B2225%5D_1200.jpg	other
308_45	Torebka Leather Country	Torebka typu clutch ze skóry naturalnej z charakterystycznym splotem. Wąska forma z dopasowanym paskiem na ramię, złote okucia. Dostępna w trzech klasycznych kolorach.	https://www.italy-shop.eu/Torebka-Leather-Country-p308	https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6394%5D_1200.jpg	Leather Country	479.00 PLN	in_stock	308	3032	Torebki	Czarny			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6393%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5783%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5786%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5784%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5785%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5649%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5657%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5666%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5667%5D_1200.jpg	other
308_46	Torebka Leather Country	Torebka typu clutch ze skóry naturalnej z charakterystycznym splotem. Wąska forma z dopasowanym paskiem na ramię, złote okucia. Dostępna w trzech klasycznych kolorach.	https://www.italy-shop.eu/Torebka-Leather-Country-p308	https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5785%5D_1200.jpg	Leather Country	479.00 PLN	in_stock	308	3032	Torebki	Biały			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6393%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5783%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5786%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5784%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5785%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5649%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5657%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5666%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5667%5D_1200.jpg	other
308_59	Torebka Leather Country	Torebka typu clutch ze skóry naturalnej z charakterystycznym splotem. Wąska forma z dopasowanym paskiem na ramię, złote okucia. Dostępna w trzech klasycznych kolorach.	https://www.italy-shop.eu/Torebka-Leather-Country-p308	https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6394%5D_1200.jpg	Leather Country	479.00 PLN	in_stock	308	3032	Torebki	Karmel			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6393%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5783%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5786%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5784%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5785%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5649%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5657%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5666%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5667%5D_1200.jpg	other
309_46	Torebka Leather Country	Miękka torebka typu hobo z zamszowej skóry naturalnej w odcieniu beżu. Charakterystyczny pleciony wzór nadaje jej rzemieślniczy charakter. Miękka konstrukcja z komfortowym uchwytem na ramię.	https://www.italy-shop.eu/Torebka-Leather-Country-p309	https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6187%5D_1200.jpg	Leather Country	545.00 PLN	in_stock	309	3032	Torebki	Biały			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6186%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6189%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6187%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6554%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6188%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6191%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5671%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5672%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5782%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5781%5D_1200.jpg	other
309_72	Torebka Leather Country	Miękka torebka typu hobo z zamszowej skóry naturalnej w odcieniu beżu. Charakterystyczny pleciony wzór nadaje jej rzemieślniczy charakter. Miękka konstrukcja z komfortowym uchwytem na ramię.	https://www.italy-shop.eu/Torebka-Leather-Country-p309	https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5782%5D_1200.jpg	Leather Country	545.00 PLN	in_stock	309	3032	Torebki	Taupe			new	female	adult			https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6186%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6189%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6187%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6554%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6188%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6191%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5671%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5672%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5782%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5781%5D_1200.jpg	other
69_45	Torebka Leather Country	Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.	https://www.italy-shop.eu/Torebka-Leather-Country-p69	https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5636%5D_1200.jpg	Leather Country	423.00 PLN	in_stock	69	3032	Torebki	Czarny			new	female	adult			https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg	other
69_47	Torebka Leather Country	Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.	https://www.italy-shop.eu/Torebka-Leather-Country-p69	https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg	Leather Country	423.00 PLN	in_stock	69	3032	Torebki	Beżowy			new	female	adult			https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg	other
69_51	Torebka Leather Country	Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.	https://www.italy-shop.eu/Torebka-Leather-Country-p69	https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg	Leather Country	423.00 PLN	in_stock	69	3032	Torebki	Cytrynowy			new	female	adult			https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg	other
69_53	Torebka Leather Country	Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.	https://www.italy-shop.eu/Torebka-Leather-Country-p69	https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg	Leather Country	423.00 PLN	in_stock	69	3032	Torebki	Różowy			new	female	adult			https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg	other
69_56	Torebka Leather Country	Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.	https://www.italy-shop.eu/Torebka-Leather-Country-p69	https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6805%5D_1200.jpg	Leather Country	423.00 PLN	in_stock	69	3032	Torebki	Bordowy			new	female	adult			https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg	other
69_68	Torebka Leather Country	Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.	https://www.italy-shop.eu/Torebka-Leather-Country-p69	https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6809%5D_1200.jpg	Leather Country	423.00 PLN	in_stock	69	3032	Torebki	Oliwkowy			new	female	adult			https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg	other
72_52	Torebka Leather Country	Klasyczna torebka z miękkiej skóry naturalnej w eleganckich odcieniach ziemi. Prosty fason z funkcjonalnym wnętrzem i złotymi okuciami. Regulowany pasek pozwala nosić na ramieniu lub w dłoni.	https://www.italy-shop.eu/Torebka-Leather-Country-p72	https://www.italy-shop.eu/images/ly453/7000-8000/Torebka-Leather-Country_%5B7137%5D_1200.jpg	Leather Country	660.00 PLN	in_stock	72	3032	Torebki	Brązowy			new	female	adult	594.00 PLN	2026-09-17T00:00:00+02:00/2026-09-24T00:00:00+02:00	https://www.italy-shop.eu/images/ly453/7000-8000/Torebka-Leather-Country_%5B7137%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Torebka-Leather-Country_%5B7138%5D_1200.jpg	other
97_45	Torebka Leather Country	Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.	https://www.italy-shop.eu/Torebka-Leather-Country-p97	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg	Leather Country	535.00 PLN	in_stock	97	3032	Torebki	Czarny			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg	other
97_49	Torebka Leather Country	Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.	https://www.italy-shop.eu/Torebka-Leather-Country-p97	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg	Leather Country	535.00 PLN	in_stock	97	3032	Torebki	Czerwony			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg	other
97_52	Torebka Leather Country	Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.	https://www.italy-shop.eu/Torebka-Leather-Country-p97	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg	Leather Country	535.00 PLN	in_stock	97	3032	Torebki	Brązowy			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg	other
97_59	Torebka Leather Country	Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.	https://www.italy-shop.eu/Torebka-Leather-Country-p97	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg	Leather Country	535.00 PLN	in_stock	97	3032	Torebki	Karmel			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg	other
100_45	Torebka Leather Country	Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.	https://www.italy-shop.eu/Torebka-Leather-Country-p100	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg	Leather Country	368.00 PLN	in_stock	100	3032	Torebki	Czarny			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	other
100_47	Torebka Leather Country	Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.	https://www.italy-shop.eu/Torebka-Leather-Country-p100	https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	Leather Country	368.00 PLN	in_stock	100	3032	Torebki	Beżowy			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	other
100_52	Torebka Leather Country	Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.	https://www.italy-shop.eu/Torebka-Leather-Country-p100	https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	Leather Country	368.00 PLN	in_stock	100	3032	Torebki	Brązowy			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	other
100_56	Torebka Leather Country	Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.	https://www.italy-shop.eu/Torebka-Leather-Country-p100	https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg	Leather Country	368.00 PLN	in_stock	100	3032	Torebki	Bordowy			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	other
100_59	Torebka Leather Country	Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.	https://www.italy-shop.eu/Torebka-Leather-Country-p100	https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B388%5D_1200.jpg	Leather Country	368.00 PLN	in_stock	100	3032	Torebki	Karmel			new	female	adult			https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg	other
