item_id,title,description,url,brand,seller_name,image_url,price,availability,group_id,listing_has_variations,condition,product_category,material,color,size,gender,age_group,sale_price,additional_image_urls,is_ads_eligible
69_51,Torebka Leather Country,"Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.",https://www.italy-shop.eu/Torebka-Leather-Country-p69,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,423.00 PLN,in_stock,69,true,new,Torebki,,Cytrynowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg",true
69_53,Torebka Leather Country,"Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.",https://www.italy-shop.eu/Torebka-Leather-Country-p69,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,423.00 PLN,in_stock,69,true,new,Torebki,,Różowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg",true
69_56,Torebka Leather Country,"Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.",https://www.italy-shop.eu/Torebka-Leather-Country-p69,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6805%5D_1200.jpg,423.00 PLN,in_stock,69,true,new,Torebki,,Bordowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg",true
69_68,Torebka Leather Country,"Miękka torebka worek ze skóry naturalnej w kolorze pudrowego różu. Ziarnista faktura, ściągana sznurkiem, długi regulowany pasek. Klasyczny fason na co dzień.",https://www.italy-shop.eu/Torebka-Leather-Country-p69,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/6000-7000/Torebka-Leather-Country_%5B6809%5D_1200.jpg,423.00 PLN,in_stock,69,true,new,Torebki,,Oliwkowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5626%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5627%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5628%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5629%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5630%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5631%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5632%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5633%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5634%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5635%5D_1200.jpg",true
72_52,Torebka Leather Country,Klasyczna torebka z miękkiej skóry naturalnej w eleganckich odcieniach ziemi. Prosty fason z funkcjonalnym wnętrzem i złotymi okuciami. Regulowany pasek pozwala nosić na ramieniu lub w dłoni.,https://www.italy-shop.eu/Torebka-Leather-Country-p72,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/7000-8000/Torebka-Leather-Country_%5B7137%5D_1200.jpg,660.00 PLN,in_stock,72,true,new,Torebki,,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/7000-8000/Torebka-Leather-Country_%5B7137%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/7000-8000/Torebka-Leather-Country_%5B7138%5D_1200.jpg",true
97_45,Torebka Leather Country,"Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.",https://www.italy-shop.eu/Torebka-Leather-Country-p97,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,535.00 PLN,in_stock,97,true,new,Torebki,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg",true
97_49,Torebka Leather Country,"Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.",https://www.italy-shop.eu/Torebka-Leather-Country-p97,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,535.00 PLN,in_stock,97,true,new,Torebki,,Czerwony,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg",true
97_52,Torebka Leather Country,"Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.",https://www.italy-shop.eu/Torebka-Leather-Country-p97,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,535.00 PLN,in_stock,97,true,new,Torebki,,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg",true
97_59,Torebka Leather Country,"Okrągła torebka typu hobo z miękkiej, ziarnistej skóry naturalnej w kolorze czekolady. Regulowany pasek na ramię i minimalistyczne okucia tworzą uniwersalny model do codziennych stylizacji.",https://www.italy-shop.eu/Torebka-Leather-Country-p97,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,535.00 PLN,in_stock,97,true,new,Torebki,,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2462%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2463%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2464%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2465%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2466%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2467%5D_1200.jpg",true
100_45,Torebka Leather Country,Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.,https://www.italy-shop.eu/Torebka-Leather-Country-p100,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,368.00 PLN,in_stock,100,true,new,Torebki,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg",true
100_47,Torebka Leather Country,Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.,https://www.italy-shop.eu/Torebka-Leather-Country-p100,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg,368.00 PLN,in_stock,100,true,new,Torebki,,Beżowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg",true
100_52,Torebka Leather Country,Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.,https://www.italy-shop.eu/Torebka-Leather-Country-p100,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg,368.00 PLN,in_stock,100,true,new,Torebki,,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg",true
100_56,Torebka Leather Country,Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.,https://www.italy-shop.eu/Torebka-Leather-Country-p100,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,368.00 PLN,in_stock,100,true,new,Torebki,,Bordowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg",true
100_59,Torebka Leather Country,Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.,https://www.italy-shop.eu/Torebka-Leather-Country-p100,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B388%5D_1200.jpg,368.00 PLN,in_stock,100,true,new,Torebki,,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg",true
100_65,Torebka Leather Country,Kompaktowa torebka listonoszka z gładkiej skóry licowej w ciepłym odcieniu karmelu. Charakterystyczny zapięcie z metalowym elementem w stylu wędzidła nadaje jej klasyczny charakter.,https://www.italy-shop.eu/Torebka-Leather-Country-p100,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,368.00 PLN,in_stock,100,true,new,Torebki,,Cappuccino,,female,adult,,"https://www.italy-shop.eu/images/ly453/2000-3000/Torebka-Leather-Country_%5B2035%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/0-1000/Torebka-Leather-Country_%5B391%5D_1200.jpg",true
107_45,Torebka Leather Country,"Shopper z czarnej skóry naturalnej o ziarnistej fakturze. Geometryczny kształt z bokami rozchylającymi się na boki, długie paski do noszenia na ramieniu.",https://www.italy-shop.eu/Torebka-Leather-Country-p107,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5591%5D_1200.jpg,490.00 PLN,in_stock,107,true,new,Torebki,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5590%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5591%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5592%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5593%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5595%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5597%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5598%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5599%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5600%5D_1200.jpg",true
107_47,Torebka Leather Country,"Shopper z czarnej skóry naturalnej o ziarnistej fakturze. Geometryczny kształt z bokami rozchylającymi się na boki, długie paski do noszenia na ramieniu.",https://www.italy-shop.eu/Torebka-Leather-Country-p107,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5598%5D_1200.jpg,490.00 PLN,in_stock,107,true,new,Torebki,,Beżowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5590%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5591%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5592%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5593%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5595%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5597%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5598%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5599%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5600%5D_1200.jpg",true
107_59,Torebka Leather Country,"Shopper z czarnej skóry naturalnej o ziarnistej fakturze. Geometryczny kształt z bokami rozchylającymi się na boki, długie paski do noszenia na ramieniu.",https://www.italy-shop.eu/Torebka-Leather-Country-p107,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5600%5D_1200.jpg,490.00 PLN,in_stock,107,true,new,Torebki,,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5590%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5591%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5592%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5593%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5595%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5597%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5598%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5599%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/5000-6000/Torebka-Leather-Country_%5B5600%5D_1200.jpg",true
108_45,Torebka Leather Country,Wykonanie: Skóra naturalna zamszowa Wymiary: 34 x 22 x 9 cm,https://www.italy-shop.eu/Torebka-Leather-Country-p108,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3805%5D_1200.jpg,559.00 PLN,in_stock,108,true,new,Torebki,,Czarny,,female,adult,,"https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3802%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3803%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3804%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3805%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3806%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3807%5D_1200.jpg",true
108_52,Torebka Leather Country,Wykonanie: Skóra naturalna zamszowa Wymiary: 34 x 22 x 9 cm,https://www.italy-shop.eu/Torebka-Leather-Country-p108,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3809%5D_1200.jpg,559.00 PLN,in_stock,108,true,new,Torebki,,Brązowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3802%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3803%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3804%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3805%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3806%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3807%5D_1200.jpg",true
108_56,Torebka Leather Country,Wykonanie: Skóra naturalna zamszowa Wymiary: 34 x 22 x 9 cm,https://www.italy-shop.eu/Torebka-Leather-Country-p108,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3798%5D_1200.jpg,559.00 PLN,in_stock,108,true,new,Torebki,,Bordowy,,female,adult,,"https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3802%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3803%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3804%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3805%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3806%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3807%5D_1200.jpg",true
108_59,Torebka Leather Country,Wykonanie: Skóra naturalna zamszowa Wymiary: 34 x 22 x 9 cm,https://www.italy-shop.eu/Torebka-Leather-Country-p108,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3801%5D_1200.jpg,559.00 PLN,in_stock,108,true,new,Torebki,,Karmel,,female,adult,,"https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3802%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3803%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3804%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3805%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3806%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3807%5D_1200.jpg",true
108_65,Torebka Leather Country,Wykonanie: Skóra naturalna zamszowa Wymiary: 34 x 22 x 9 cm,https://www.italy-shop.eu/Torebka-Leather-Country-p108,Leather Country,Italy Shop — włoskie buty i akcesoria,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3808%5D_1200.jpg,559.00 PLN,in_stock,108,true,new,Torebki,,Cappuccino,,female,adult,,"https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3798%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3799%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3800%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3801%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3802%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3803%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3804%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3805%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3806%5D_1200.jpg,https://www.italy-shop.eu/images/ly453/3000-4000/Torebka-Leather-Country_%5B3807%5D_1200.jpg",true
